Country,Total Exports Value ($US),Customs Import Value (Gen) ($US),Month,Year
South Africa,"449,519,084","705,382,129",Aug,2019
South Africa,"448,522,894","663,538,999",Sep,2019
South Africa,"446,228,196","698,426,055",Oct,2019
South Africa,"354,908,189","682,979,264",Nov,2019
South Africa,"465,798,581","691,426,186",Dec,2019
South Africa,"384,735,923","790,131,049",Jan,2020
South Africa,"417,678,467","677,633,960",Feb,2020
South Africa,"456,962,463","740,196,903",Mar,2020
South Africa,"342,028,141","950,549,328",Apr,2020
South Africa,"281,679,534","1,176,461,176",May,2020
South Africa,"235,540,834","792,124,885",Jun,2020
South Africa,"331,782,829","1,170,163,196",Jul,2020
South Africa,"404,575,525","1,204,533,846",Aug,2020
South Africa,"345,780,992","878,537,508",Sep,2020
South Africa,"465,368,489","819,661,029",Oct,2020
South Africa,"332,084,157","1,073,763,575",Nov,2020
South Africa,"377,156,207","1,087,218,024",Dec,2020
South Africa,"387,916,126","858,001,476",Jan,2021
South Africa,"384,165,881","983,691,131",Feb,2021
South Africa,"509,787,813","1,367,557,696",Mar,2021
South Africa,"391,382,676","1,523,893,170",Apr,2021
South Africa,"558,788,213","1,648,707,781",May,2021
South Africa,"448,574,165","1,336,396,888",Jun,2021
South Africa,"538,649,436","1,469,848,479",Jul,2021
South Africa,"418,934,490","1,136,396,200",Aug,2021
South Africa,"481,362,633","1,103,837,190",Sep,2021
South Africa,"533,617,673","1,342,540,181",Oct,2021
South Africa,"418,890,159","1,519,583,258",Nov,2021
South Africa,"400,845,795","1,446,421,453",Dec,2021
South Africa,"429,613,029","1,038,062,997",Jan,2022
South Africa,"458,780,401","836,565,348",Feb,2022
South Africa,"490,740,748","1,631,496,315",Mar,2022
South Africa,"586,032,381","1,408,928,168",Apr,2022
South Africa,"643,329,311","1,470,846,311",May,2022
South Africa,"486,391,943","1,114,641,701",Jun,2022
South Africa,"561,585,622","1,104,137,942",Jul,2022
South Africa,"619,457,592","1,262,878,194",Aug,2022
South Africa,"626,791,790","1,070,424,335",Sep,2022
South Africa,"477,634,526","1,302,145,642",Oct,2022
South Africa,"651,972,110","1,171,838,988",Nov,2022
South Africa,"459,681,195","1,158,404,604",Dec,2022
South Africa,"540,830,713","1,077,424,675",Jan,2023
South Africa,"535,662,654","858,591,655",Feb,2023
South Africa,"579,217,762","859,887,078",Mar,2023
South Africa,"663,169,774","979,076,631",Apr,2023
South Africa,"673,691,806","1,715,371,263",May,2023
South Africa,"557,447,209","1,341,060,670",Jun,2023
South Africa,"600,822,378","1,135,507,303",Jul,2023
South Africa,"579,008,367","1,275,906,125",Aug,2023
South Africa,"726,843,036","1,254,320,142",Sep,2023
South Africa,"588,309,316","1,019,322,949",Oct,2023
South Africa,"502,540,900","1,230,229,936",Nov,2023
South Africa,"572,006,057","1,226,210,864",Dec,2023
South Sudan,"1,116,800",,Jan,2015
South Sudan,"190,533","1,820",Feb,2015
South Sudan,"912,764",17,Mar,2015
South Sudan,"368,997",841,Apr,2015
South Sudan,"1,438,201","136,403",May,2015
South Sudan,"2,771,542","14,108",Jun,2015
South Sudan,"1,493,349","17,813",Jul,2015
South Sudan,"3,993,779",,Aug,2015
South Sudan,"2,020,087",466,Sep,2015
South Sudan,"1,168,954",,Oct,2015
South Sudan,"1,280,457",103,Nov,2015
South Sudan,"2,858,069","21,012",Dec,2015
South Sudan,"247,524","9,385",Jan,2016
South Sudan,"585,825","1,217",Feb,2016
South Sudan,"2,333,705","122,683",Mar,2016
South Sudan,"419,897","1,961",Apr,2016
South Sudan,"186,939",,May,2016
South Sudan,"3,068,289","5,991",Jun,2016
South Sudan,"366,515","26,458",Jul,2016
South Sudan,"476,333","8,195",Aug,2016
South Sudan,"405,947","16,186",Sep,2016
South Sudan,"246,461",437,Oct,2016
South Sudan,"913,885","5,382",Nov,2016
South Sudan,"474,014","57,899",Dec,2016
South Sudan,"249,989","6,825",Jan,2017
South Sudan,"996,787","7,814",Feb,2017
South Sudan,"516,465","1,043",Mar,2017
South Sudan,"946,610","3,899",Apr,2017
South Sudan,"1,875,107","1,620",May,2017
South Sudan,"1,556,627",,Jun,2017
South Sudan,"764,610","237,996",Jul,2017
South Sudan,"2,660,617",904,Aug,2017
South Sudan,"235,550",670,Sep,2017
South Sudan,"488,079","10,175",Oct,2017
South Sudan,"1,397,429","8,977",Nov,2017
South Sudan,"1,886,440",,Dec,2017
South Sudan,"917,886","2,706",Jan,2018
South Sudan,"1,059,835",376,Feb,2018
South Sudan,"4,852,733",,Mar,2018
South Sudan,"309,104",8,Apr,2018
South Sudan,"295,247",736,May,2018
South Sudan,"456,107",550,Jun,2018
South Sudan,"7,964,050",251,Jul,2018
South Sudan,"5,122,387",590,Aug,2018
South Sudan,"141,093",195,Sep,2018
South Sudan,"490,141",7,Oct,2018
South Sudan,"1,545,859",,Nov,2018
South Sudan,"306,551","13,042",Dec,2018
South Sudan,"954,315","1,020",Jan,2019
South Sudan,"3,386,809","2,362",Feb,2019
South Sudan,"1,619,350","40,840,949",Mar,2019
South Sudan,"828,639",384,Apr,2019
South Sudan,"2,935,756",,May,2019
South Sudan,"3,656,687","25,536,350",Jun,2019
South Sudan,"1,361,945",222,Jul,2019
South Sudan,"1,413,291",65,Aug,2019
South Sudan,"1,617,970",219,Sep,2019
South Sudan,"863,616","5,115",Oct,2019
South Sudan,"2,643,489",,Nov,2019
South Sudan,"537,391","3,942",Dec,2019
South Sudan,"644,026",304,Jan,2020
South Sudan,"514,283",255,Feb,2020
South Sudan,"441,692","8,372",Mar,2020
South Sudan,"381,661",12,Apr,2020
South Sudan,"16,259,082",,May,2020
South Sudan,"6,798,706",,Jun,2020
South Sudan,"6,433,545","87,353",Jul,2020
South Sudan,"3,508,347","3,210",Aug,2020
South Sudan,"3,043,607",277,Sep,2020
South Sudan,"1,472,509",,Oct,2020
South Sudan,"1,410,498","2,988",Nov,2020
South Sudan,"4,492,772","1,831",Dec,2020
South Sudan,"3,867,477",386,Jan,2021
South Sudan,"2,510,801",,Feb,2021
South Sudan,"7,662,999","1,443",Mar,2021
South Sudan,"7,946,551",262,Apr,2021
South Sudan,"2,073,533",,May,2021
South Sudan,"1,265,521",,Jun,2021
South Sudan,"999,038","1,242",Jul,2021
South Sudan,"7,731,784","28,293",Aug,2021
South Sudan,"9,489,780",,Sep,2021
South Sudan,"3,008,229","1,539",Oct,2021
South Sudan,"5,137,849","37,725",Nov,2021
South Sudan,"6,792,586","12,338",Dec,2021
South Sudan,"580,483",,Jan,2022
South Sudan,"497,352",344,Feb,2022
South Sudan,"1,459,804","5,322",Mar,2022
South Sudan,"10,456,920","4,680",Apr,2022
South Sudan,"1,711,283",,May,2022
South Sudan,"4,241,271",340,Jun,2022
South Sudan,"2,775,563",103,Jul,2022
South Sudan,"5,477,293",14,Aug,2022
South Sudan,"7,505,955",326,Sep,2022
South Sudan,"1,103,749","2,969",Oct,2022
South Sudan,"1,358,243",,Nov,2022
South Sudan,"5,065,685","14,569",Dec,2022
South Sudan,"8,222,568",454,Jan,2023
South Sudan,"22,718,328","51,032",Feb,2023
South Sudan,"3,983,640",82,Mar,2023
South Sudan,"2,763,428","77,500",Apr,2023
South Sudan,"149,187","89,604",May,2023
South Sudan,"933,213",8,Jun,2023
South Sudan,"1,521,936","17,334",Jul,2023
South Sudan,"4,599,528","29,839",Aug,2023
South Sudan,"2,348,237","12,882",Sep,2023
South Sudan,"1,317,933","3,157",Oct,2023
South Sudan,"1,519,729","21,340",Nov,2023
South Sudan,"644,312",327,Dec,2023
Spain,"916,415,898","1,057,651,227",Jan,2015
Spain,"790,109,638","994,633,946",Feb,2015
Spain,"779,286,926","1,225,383,182",Mar,2015
Spain,"941,698,393","1,304,294,952",Apr,2015
Spain,"957,062,684","1,236,639,549",May,2015
Spain,"815,283,998","1,302,058,890",Jun,2015
Spain,"814,385,612","1,356,716,821",Jul,2015
Spain,"783,095,109","1,105,390,752",Aug,2015
Spain,"852,617,954","1,123,950,056",Sep,2015
Spain,"981,807,571","1,098,228,996",Oct,2015
Spain,"845,012,609","1,211,615,336",Nov,2015
Spain,"833,304,398","1,116,196,232",Dec,2015
Spain,"846,703,138","928,920,494",Jan,2016
Spain,"848,393,110","962,221,578",Feb,2016
Spain,"893,409,843","1,134,487,517",Mar,2016
Spain,"708,565,156","1,049,574,670",Apr,2016
Spain,"827,212,469","1,212,557,767",May,2016
Spain,"1,074,056,282","1,443,410,124",Jun,2016
Spain,"712,564,334","1,200,830,236",Jul,2016
Spain,"765,782,909","1,154,464,373",Aug,2016
Spain,"915,818,418","930,083,314",Sep,2016
Spain,"1,007,650,025","1,160,874,196",Oct,2016
Spain,"738,645,621","1,087,342,020",Nov,2016
Spain,"1,062,416,704","1,156,432,004",Dec,2016
Spain,"932,032,217","998,583,108",Jan,2017
Spain,"988,702,990","905,966,922",Feb,2017
Spain,"1,014,173,873","1,245,771,806",Mar,2017
Spain,"782,824,125","1,400,184,479",Apr,2017
Spain,"1,046,476,060","1,380,756,843",May,2017
Spain,"876,298,185","1,393,065,039",Jun,2017
Spain,"886,867,415","1,348,495,372",Jul,2017
Spain,"929,043,790","1,494,261,806",Aug,2017
Spain,"858,419,169","1,256,542,729",Sep,2017
Spain,"1,070,300,903","1,274,194,228",Oct,2017
Spain,"825,312,260","1,497,747,531",Nov,2017
Spain,"860,543,487","1,462,190,843",Dec,2017
Spain,"943,728,908","1,403,974,844",Jan,2018
Spain,"1,084,858,534","1,520,623,333",Feb,2018
Spain,"1,175,874,865","1,504,033,041",Mar,2018
Spain,"1,018,942,877","1,685,007,231",Apr,2018
Spain,"1,122,769,771","1,473,715,761",May,2018
Spain,"1,170,024,663","1,602,132,664",Jun,2018
Spain,"1,013,751,194","1,665,765,659",Jul,2018
Spain,"1,117,525,362","1,540,205,821",Aug,2018
Spain,"1,217,339,723","1,048,453,952",Sep,2018
Spain,"1,212,171,647","1,341,186,004",Oct,2018
Spain,"1,062,945,133","1,194,032,901",Nov,2018
Spain,"924,357,333","1,232,106,512",Dec,2018
Spain,"1,099,167,308","1,198,865,356",Jan,2019
Spain,"1,197,269,615","1,080,883,737",Feb,2019
Spain,"1,132,390,736","1,467,324,100",Mar,2019
Spain,"1,077,006,884","1,515,516,074",Apr,2019
Spain,"1,648,927,906","1,413,271,442",May,2019
Spain,"1,321,651,638","1,397,378,563",Jun,2019
Spain,"1,143,330,314","1,644,236,155",Jul,2019
Spain,"1,288,094,207","1,508,807,199",Aug,2019
Spain,"1,546,862,117","1,233,046,455",Sep,2019
Spain,"1,366,840,196","1,584,771,034",Oct,2019
Spain,"1,198,756,869","1,303,721,945",Nov,2019
Spain,"1,322,216,209","1,413,355,548",Dec,2019
Spain,"1,526,430,721","1,231,497,164",Jan,2020
Spain,"1,367,328,091","1,216,719,420",Feb,2020
Spain,"1,343,027,198","1,626,539,326",Mar,2020
Spain,"882,366,342","1,307,907,118",Apr,2020
Spain,"955,784,090","1,026,465,072",May,2020
Spain,"902,709,392","1,244,209,322",Jun,2020
Spain,"937,197,226","1,415,222,225",Jul,2020
Spain,"1,000,448,365","1,254,462,498",Aug,2020
Spain,"1,166,764,287","1,259,955,535",Sep,2020
Spain,"1,043,810,648","1,149,580,772",Oct,2020
Spain,"927,622,739","1,337,234,719",Nov,2020
Spain,"1,006,947,452","1,227,483,741",Dec,2020
Spain,"1,404,070,071","1,210,264,349",Jan,2021
Spain,"1,077,787,957","1,287,262,751",Feb,2021
Spain,"1,307,028,900","1,507,243,452",Mar,2021
Spain,"1,290,885,853","1,523,310,392",Apr,2021
Spain,"1,292,822,901","1,647,710,526",May,2021
Spain,"1,257,400,384","1,704,681,185",Jun,2021
Spain,"1,111,687,755","1,554,991,791",Jul,2021
Spain,"1,198,504,175","1,815,798,567",Aug,2021
Spain,"1,654,640,437","1,559,347,944",Sep,2021
Spain,"1,834,819,726","1,522,807,880",Oct,2021
Spain,"1,633,882,594","1,521,144,314",Nov,2021
Spain,"1,771,748,399","1,711,333,661",Dec,2021
Spain,"1,956,301,350","1,419,647,478",Jan,2022
Spain,"1,936,822,331","1,580,362,469",Feb,2022
Spain,"2,387,371,738","2,054,357,298",Mar,2022
Spain,"2,513,083,861","1,798,673,744",Apr,2022
Spain,"2,493,878,808","2,346,378,234",May,2022
Spain,"2,381,458,195","2,289,468,686",Jun,2022
Spain,"2,198,355,809","2,066,450,326",Jul,2022
Spain,"2,417,684,887","2,143,388,316",Aug,2022
Spain,"2,210,252,059","1,700,520,001",Sep,2022
Spain,"2,081,837,250","1,987,765,202",Oct,2022
Spain,"2,129,964,998","1,996,317,328",Nov,2022
Spain,"2,156,552,229","1,598,489,616",Dec,2022
Spain,"1,779,277,085","1,851,331,837",Jan,2023
Spain,"2,197,413,335","1,579,521,519",Feb,2023
Spain,"2,409,588,811","1,965,142,726",Mar,2023
Spain,"2,165,105,395","2,097,971,578",Apr,2023
Spain,"2,127,036,351","2,152,332,287",May,2023
Spain,"1,897,186,146","2,038,763,891",Jun,2023
Spain,"2,083,495,156","2,163,626,600",Jul,2023
Spain,"2,242,018,385","1,941,372,449",Aug,2023
Spain,"2,219,645,138","1,646,731,839",Sep,2023
Spain,"2,049,253,860","1,984,691,709",Oct,2023
Spain,"2,100,015,011","1,840,492,204",Nov,2023
Spain,"2,012,224,325","1,851,794,067",Dec,2023
Sri Lanka,"21,526,584","261,895,803",Jan,2015
Sri Lanka,"37,514,486","208,602,938",Feb,2015
Sri Lanka,"27,889,061","287,358,610",Mar,2015
Sri Lanka,"20,038,400","249,117,813",Apr,2015
Sri Lanka,"30,120,431","212,866,320",May,2015
Sri Lanka,"28,139,843","218,145,476",Jun,2015
Sri Lanka,"32,954,267","251,931,378",Jul,2015
Sri Lanka,"47,117,223","261,853,654",Aug,2015
Sri Lanka,"36,989,046","230,868,617",Sep,2015
Sri Lanka,"24,829,350","249,694,056",Oct,2015
Sri Lanka,"25,981,238","219,667,114",Nov,2015
Sri Lanka,"28,850,045","239,101,817",Dec,2015
Sri Lanka,"28,466,968","234,554,531",Jan,2016
Sri Lanka,"31,725,954","251,970,593",Feb,2016
Sri Lanka,"36,185,295","263,850,774",Mar,2016
Sri Lanka,"23,098,797","235,034,005",Apr,2016
Sri Lanka,"32,274,869","226,964,880",May,2016
Sri Lanka,"26,986,617","198,173,820",Jun,2016
Sri Lanka,"25,459,567","224,338,011",Jul,2016
Sri Lanka,"34,296,635","238,748,701",Aug,2016
Sri Lanka,"38,339,093","232,898,699",Sep,2016
Sri Lanka,"29,402,082","223,421,211",Oct,2016
Sri Lanka,"32,399,008","232,187,550",Nov,2016
Sri Lanka,"29,220,380","213,483,160",Dec,2016
Sri Lanka,"21,960,240","261,048,951",Jan,2017
Sri Lanka,"39,503,810","221,434,521",Feb,2017
Sri Lanka,"23,690,296","260,989,044",Mar,2017
Sri Lanka,"22,919,993","218,682,918",Apr,2017
Sri Lanka,"26,262,990","221,283,723",May,2017
Sri Lanka,"25,931,630","209,163,649",Jun,2017
Sri Lanka,"26,544,187","241,677,483",Jul,2017
Sri Lanka,"41,006,429","248,425,465",Aug,2017
Sri Lanka,"28,455,183","223,371,850",Sep,2017
Sri Lanka,"26,350,579","274,860,475",Oct,2017
Sri Lanka,"26,527,022","256,681,251",Nov,2017
Sri Lanka,"27,097,130","204,883,991",Dec,2017
Sri Lanka,"24,203,515","272,766,673",Jan,2018
Sri Lanka,"27,122,200","210,265,156",Feb,2018
Sri Lanka,"28,955,097","221,739,247",Mar,2018
Sri Lanka,"31,717,619","237,752,126",Apr,2018
Sri Lanka,"32,387,097","186,423,212",May,2018
Sri Lanka,"46,636,828","187,865,316",Jun,2018
Sri Lanka,"29,655,284","216,187,974",Jul,2018
Sri Lanka,"29,641,323","230,193,028",Aug,2018
Sri Lanka,"40,946,546","238,391,165",Sep,2018
Sri Lanka,"31,460,567","242,172,395",Oct,2018
Sri Lanka,"22,759,203","209,140,076",Nov,2018
Sri Lanka,"25,919,730","214,592,326",Dec,2018
Sri Lanka,"25,089,351","282,420,468",Jan,2019
Sri Lanka,"30,304,580","230,541,146",Feb,2019
Sri Lanka,"38,438,842","251,035,859",Mar,2019
Sri Lanka,"42,177,537","217,991,651",Apr,2019
Sri Lanka,"29,003,711","216,265,950",May,2019
Sri Lanka,"27,061,573","187,768,523",Jun,2019
Sri Lanka,"27,593,062","255,398,993",Jul,2019
Sri Lanka,"25,295,253","222,279,285",Aug,2019
Sri Lanka,"39,100,930","222,436,108",Sep,2019
Sri Lanka,"35,219,905","251,029,700",Oct,2019
Sri Lanka,"28,275,061","196,883,344",Nov,2019
Sri Lanka,"42,438,806","210,680,397",Dec,2019
Sri Lanka,"28,185,586","286,047,142",Jan,2020
Sri Lanka,"54,814,885","234,573,273",Feb,2020
Sri Lanka,"32,432,095","243,670,552",Mar,2020
Sri Lanka,"16,091,276","127,635,027",Apr,2020
Sri Lanka,"20,656,417","68,753,309",May,2020
Sri Lanka,"20,732,214","177,578,947",Jun,2020
Sri Lanka,"33,338,471","188,657,995",Jul,2020
Sri Lanka,"44,219,183","256,288,011",Aug,2020
Sri Lanka,"23,782,296","248,161,681",Sep,2020
Sri Lanka,"29,255,567","244,415,630",Oct,2020
Sri Lanka,"30,928,711","201,972,792",Nov,2020
Sri Lanka,"24,585,079","174,880,684",Dec,2020
Sri Lanka,"46,771,216","208,625,959",Jan,2021
Sri Lanka,"31,254,080","213,242,345",Feb,2021
Sri Lanka,"29,009,077","258,609,036",Mar,2021
Sri Lanka,"32,749,537","225,564,427",Apr,2021
Sri Lanka,"37,159,580","234,805,820",May,2021
Sri Lanka,"33,497,534","190,947,588",Jun,2021
Sri Lanka,"29,654,876","235,737,230",Jul,2021
Sri Lanka,"24,556,205","255,305,124",Aug,2021
Sri Lanka,"28,025,373","234,592,438",Sep,2021
Sri Lanka,"31,333,458","248,423,300",Oct,2021
Sri Lanka,"34,469,795","276,479,219",Nov,2021
Sri Lanka,"31,880,803","268,119,247",Dec,2021
Sri Lanka,"22,955,405","279,570,383",Jan,2022
Sri Lanka,"26,927,857","266,203,751",Feb,2022
Sri Lanka,"34,621,424","311,450,879",Mar,2022
Sri Lanka,"26,723,904","282,202,252",Apr,2022
Sri Lanka,"28,462,380","286,232,638",May,2022
Sri Lanka,"43,624,286","285,333,859",Jun,2022
Sri Lanka,"16,859,813","255,051,959",Jul,2022
Sri Lanka,"19,891,574","336,363,983",Aug,2022
Sri Lanka,"27,056,962","323,040,897",Sep,2022
Sri Lanka,"32,645,826","301,032,008",Oct,2022
Sri Lanka,"25,133,445","245,570,663",Nov,2022
Sri Lanka,"31,722,441","238,405,924",Dec,2022
Sri Lanka,"29,998,478","328,235,726",Jan,2023
Sri Lanka,"39,184,240","208,956,728",Feb,2023
Sri Lanka,"22,776,405","245,070,711",Mar,2023
Sri Lanka,"24,816,909","237,140,360",Apr,2023
Sri Lanka,"33,591,963","229,596,149",May,2023
Sri Lanka,"47,394,615","219,077,588",Jun,2023
Sri Lanka,"22,732,862","247,294,135",Jul,2023
Sri Lanka,"40,527,411","251,296,075",Aug,2023
Sri Lanka,"26,701,431","233,469,282",Sep,2023
Sri Lanka,"18,246,101","235,521,951",Oct,2023
Sri Lanka,"21,543,067","197,889,154",Nov,2023
Sri Lanka,"22,930,922","207,592,185",Dec,2023
St Helena,"54,361","541,015",Jan,2015
St Helena,"615,760","16,349",Feb,2015
St Helena,"709,260",590,Mar,2015
St Helena,"479,185","6,612,931",Apr,2015
St Helena,"142,934","1,359,525",May,2015
St Helena,"1,058,511","1,639,713",Jun,2015
St Helena,"110,892","524,133",Jul,2015
St Helena,"334,560","2,189,882",Aug,2015
St Helena,"66,531","12,176",Sep,2015
St Helena,"143,555","1,235,848",Oct,2015
St Helena,"4,938","1,199,542",Nov,2015
St Helena,,"8,484",Dec,2015
St Helena,"8,843","554,282",Jan,2016
St Helena,,"80,950",Feb,2016
St Helena,,"4,081,472",Mar,2016
St Helena,"42,453","4,422,263",Apr,2016
St Helena,"358,120","97,922",May,2016
St Helena,,"353,007",Jun,2016
St Helena,"5,065","36,598",Jul,2016
St Helena,"118,367","2,968,199",Aug,2016
St Helena,"22,028","900,301",Sep,2016
St Helena,"139,075","1,664,262",Oct,2016
St Helena,"52,187","294,246",Nov,2016
St Helena,,"87,850",Dec,2016
St Helena,"103,064","10,509",Jan,2017
St Helena,"69,578","7,423,717",Feb,2017
St Helena,,"89,030",Mar,2017
St Helena,"10,609","497,105",Apr,2017
St Helena,,"511,393",May,2017
St Helena,"19,530","11,023",Jun,2017
St Helena,"3,262","25,725",Jul,2017
St Helena,"139,851","2,289,062",Aug,2017
St Helena,,"13,395",Sep,2017
St Helena,"53,054","1,448,209",Oct,2017
St Helena,"159,467","26,615",Nov,2017
St Helena,"29,339","1,080,613",Dec,2017
St Helena,,"31,748",Jan,2018
St Helena,"13,855","1,295,058",Feb,2018
St Helena,"2,972","420,591",Mar,2018
St Helena,,"3,451,600",Apr,2018
St Helena,"5,931","2,436,508",May,2018
St Helena,"257,332","48,192",Jun,2018
St Helena,,"387,861",Jul,2018
St Helena,"3,045","98,049",Aug,2018
St Helena,"54,363","3,661,371",Sep,2018
St Helena,"297,053","3,815",Oct,2018
St Helena,"10,723","1,074,547",Nov,2018
St Helena,"73,881","1,162,810",Dec,2018
St Helena,,"899,068",Jan,2019
St Helena,"296,920","1,256,874",Feb,2019
St Helena,"216,186","400,082",Mar,2019
St Helena,,"2,710,080",Apr,2019
St Helena,,"3,165,310",May,2019
St Helena,,"367,753",Jun,2019
St Helena,,"129,259",Jul,2019
St Helena,"59,503","92,630",Aug,2019
St Helena,,"92,119",Sep,2019
St Helena,,"89,382",Oct,2019
St Helena,,"2,137,863",Nov,2019
St Helena,,"7,534",Dec,2019
St Helena,"74,688","1,039,296",Jan,2020
St Helena,"3,029","79,076",Feb,2020
St Helena,"13,078","1,340,105",Mar,2020
St Helena,,"5,981",Apr,2020
St Helena,"71,318","293,711",May,2020
St Helena,"31,471","50,071",Jun,2020
St Helena,"114,958","25,434",Jul,2020
St Helena,,"2,528",Aug,2020
St Helena,"368,337","105,607",Sep,2020
St Helena,"9,738","523,395",Oct,2020
St Helena,"4,160,662","107,430",Nov,2020
St Helena,"8,913","1,694,935",Dec,2020
St Helena,"137,057","100,068",Jan,2021
St Helena,"866,696","31,097",Feb,2021
St Helena,"33,394","24,018",Mar,2021
St Helena,"867,874","3,344,521",Apr,2021
St Helena,"85,864","2,070,710",May,2021
St Helena,"8,003,965","1,804,371",Jun,2021
St Helena,,"1,917,997",Jul,2021
St Helena,"8,836","33,545",Aug,2021
St Helena,"281,455","43,688",Sep,2021
St Helena,,"11,502,222",Oct,2021
St Helena,"110,888","320,607",Nov,2021
St Helena,"2,868,704","9,869,310",Dec,2021
St Helena,"22,482","108,657",Jan,2022
St Helena,"31,913","393,320",Feb,2022
St Helena,,"71,102",Mar,2022
St Helena,"53,400","14,640,980",Apr,2022
St Helena,"1,325,406","938,004",May,2022
St Helena,"41,951","1,197,427",Jun,2022
St Helena,"76,740","768,075",Jul,2022
St Helena,,"82,989",Aug,2022
St Helena,"273,146","105,817",Sep,2022
St Helena,"24,770","626,752",Oct,2022
St Helena,"7,868,408","136,210",Nov,2022
St Helena,,"2,538,597",Dec,2022
St Helena,,"40,806",Jan,2023
St Helena,"82,593","25,994",Feb,2023
