Commodity,flow,mu,sd
33635 Motor Vehicle Transmission & Power Train Parts,import,20.47648167432253,0.1696700575309839
336350 Motor Vehicle Transmission & Power Train Parts,export,19.471302886005574,0.2665793312251636
336350 Motor Vehicle Transmission & Power Train Parts,import,20.47648167432253,0.1696700575309839
33636 Motor Vehicle Seating & Interior Trim,export,18.783667409586702,0.3593239856361691
33636 Motor Vehicle Seating & Interior Trim,import,20.231390664686913,0.20277798804112795
336360 Motor Vehicle Seating & Interior Trim,export,18.783667409586702,0.3593239856361691
336360 Motor Vehicle Seating & Interior Trim,import,20.231390664686913,0.20277798804112795
33637 Motor Vehicle Metal Stampings,export,18.532046254237642,0.2573956412049433
33637 Motor Vehicle Metal Stampings,import,17.915732448748596,0.28679962967587047
336370 Motor Vehicle Metal Stampings,export,18.532046254237642,0.2573956412049433
336370 Motor Vehicle Metal Stampings,import,17.915732448748596,0.28679962967587047
33639 Other Motor Vehicle Parts,export,21.00648682376565,0.2473169730176336
33639 Other Motor Vehicle Parts,import,21.901155268703256,0.183016598789432
336390 Other Motor Vehicle Parts,export,21.00648682376565,0.2473169730176336
336390 Other Motor Vehicle Parts,import,21.901155268703256,0.183016598789432
3364 Aerospace Products & Parts,export,23.023948312559142,0.23890304159105227
3364 Aerospace Products & Parts,import,22.15665241945524,0.17700638710804975
33641 Aerospace Products & Parts,export,23.023948312559142,0.23890304159105227
33641 Aerospace Products & Parts,import,22.15665241945524,0.17700638710804975
336411 Aircraft,export,18.891445053599835,1.1502013209849653
336411 Aircraft,import,20.71574407951021,0.4654683738579816
336412 Aircraft Engines & Engine Parts,export,19.272261536432143,0.1984525400881054
336412 Aircraft Engines & Engine Parts,import,21.290584980830424,0.20362940412968505
"336413 Aircraft Parts & Auxiliary Equipment, Nesoi",export,19.9613419122873,0.13518585276638506
"336413 Aircraft Parts & Auxiliary Equipment, Nesoi",import,20.977991353267285,0.1922329026783131
336415 Missile/space Veh Propulsion Units & Parts,export,17.98937477728331,0.589662517098534
336415 Missile/space Veh Propulsion Units & Parts,import,17.436458591677003,0.5141316505806197
"336419 Missile/space Veh Parts & Auxiliary Equip, Nesoi",export,17.189880792793087,0.48516866559247884
"336419 Missile/space Veh Parts & Auxiliary Equip, Nesoi",import,16.080254265173618,0.4752275536526186
3365 Railroad Rolling Stock,export,19.256999301704916,0.2458110969979415
3365 Railroad Rolling Stock,import,18.495710322955514,0.2545962715231076
33651 Railroad Rolling Stock,export,19.256999301704916,0.2458110969979415
33651 Railroad Rolling Stock,import,18.495710322955514,0.2545962715231076
336510 Railroad Rolling Stock,export,19.256999301704916,0.2458110969979415
336510 Railroad Rolling Stock,import,18.495710322955514,0.2545962715231076
3366 Ships & Boats,export,19.088569636597377,0.3874670791297944
3366 Ships & Boats,import,19.132992709983593,0.43783017099520305
33661 Ships & Boats,export,19.088569636597377,0.3874670791297944
33661 Ships & Boats,import,19.132992709983593,0.43783017099520305
336611 Ships,export,18.17134998006309,0.6262063825678921
336611 Ships,import,17.432168886680252,0.8458876720182787
336612 Boats,export,18.42861281519722,0.4646791968935055
336612 Boats,import,18.83183463538971,0.4460660765194468
"3369 Transportation Equipment, Nesoi",export,19.54028059771606,0.22335997834123222
"3369 Transportation Equipment, Nesoi",import,20.33180544981924,0.2769557501315893
"33699 Transportation Equipment, Nesoi",export,19.54028059771606,0.22335997834123222
"33699 Transportation Equipment, Nesoi",import,20.33180544981924,0.2769557501315893
"336991 Motorcycles, Bicycles & Parts",export,18.79816203464673,0.24382235329350505
"336991 Motorcycles, Bicycles & Parts",import,19.973301069661716,0.2514574738446462
"336992 Military Armored Vehicle, Tanks & Tank Components",export,18.33864540319557,0.496150857806208
"336992 Military Armored Vehicle, Tanks & Tank Components",import,17.051652851559304,0.26885064983301526
336999 All Other Transportation Equipment,export,17.874282550521535,0.2778089638464962
336999 All Other Transportation Equipment,import,18.958699380997892,0.4397358950340383
337 Furniture & Fixtures,export,19.935861500641902,0.10688850714168027
337 Furniture & Fixtures,import,22.006324124715995,0.14872159323749018
3371 Household & Institutional Furn & Kitchen Cabinets,export,19.538858673361002,0.11001877475468676
3371 Household & Institutional Furn & Kitchen Cabinets,import,21.719818203690643,0.1677339312766205
33711 Wood Kitchen Cabinets & Countertops,export,15.673433548364164,0.28926398243625884
33711 Wood Kitchen Cabinets & Countertops,import,18.707794150318623,0.2949449457417773
337110 Wood Kitchen Cabinets & Countertops,export,15.673433548364164,0.28926398243625884
337110 Wood Kitchen Cabinets & Countertops,import,18.707794150318623,0.2949449457417773
33712 Household & Institutional Furniture,export,19.51690690246218,0.11044502828594706
33712 Household & Institutional Furniture,import,21.668281881769953,0.16535378593633696
337121 Upholstered Household Furniture,export,17.72363088613414,0.18011894776228055
337121 Upholstered Household Furniture,import,19.94694157666784,0.24763525644879375
337122 Nonupholstered Wood Household Furniture,export,16.830761618575313,0.16665640485061753
337122 Nonupholstered Wood Household Furniture,import,19.89999843086629,0.1796433394557517
337127 Institutional Furniture,export,19.09985552765302,0.09855259239773463
337127 Institutional Furniture,import,20.87090911804738,0.16946983670108676
3372 Office Furniture (including Fixtures),export,18.62426511245295,0.325686385529067
3372 Office Furniture (including Fixtures),import,20.304916540626323,0.10668136401589483
33721 Office Furniture (including Fixtures),export,18.62426511245295,0.325686385529067
33721 Office Furniture (including Fixtures),import,20.304916540626323,0.10668136401589483
337211 Wood Office Furniture,export,16.2886716775568,0.16797943731815523
337211 Wood Office Furniture,import,18.12268422317595,0.14116888929589871
337214 Office Furniture (except Wood),export,16.543499427824223,0.18395531181890504
337214 Office Furniture (except Wood),import,17.862364423319065,0.21489574945093004
"337215 Showcases, Partitions, Shelvings & Lockers",export,18.359612165709176,0.4072940731788014
"337215 Showcases, Partitions, Shelvings & Lockers",import,20.075000495654844,0.11807697719791825
"3379 Furniture Related Products, Nesoi",export,16.86450461844193,0.1555696918517318
"3379 Furniture Related Products, Nesoi",import,19.267653487464294,0.21216299018832818
33791 Mattresses,export,16.592694987484453,0.17884434225951182
33791 Mattresses,import,18.340394122890665,0.3765053318268202
337910 Mattresses,export,16.592694987484453,0.17884434225951182
337910 Mattresses,import,18.340394122890665,0.3765053318268202
33792 Blinds & Shades,export,15.416602269366358,0.15412310837082482
33792 Blinds & Shades,import,18.744722806365132,0.15569121508464726
337920 Blinds & Shades,export,15.416602269366358,0.15412310837082482
337920 Blinds & Shades,import,18.744722806365132,0.15569121508464726
339 Miscellaneous Manufactured Commodities,export,22.619462777412853,0.1476514611283778
339 Miscellaneous Manufactured Commodities,import,23.13323708735495,0.20969875675982697
3391 Medical Equipment & Supplies,export,21.81997210092621,0.1020508659456252
3391 Medical Equipment & Supplies,import,22.00317718180872,0.19166200790554505
33911 Medical Equipment & Supplies,export,21.81997210092621,0.1020508659456252
33911 Medical Equipment & Supplies,import,22.00317718180872,0.19166200790554505
339112 Surgical & Medical Instruments,export,21.1487771670993,0.09850196891463363
339112 Surgical & Medical Instruments,import,21.06152462012908,0.21007116935821182
339113 Surgical Appliances & Supplies,export,20.75161431822697,0.12751875911307634
339113 Surgical Appliances & Supplies,import,21.13417540086706,0.217884739964045
339114 Dental Equipment & Supplies,export,18.408777981059846,0.15158660615829828
339114 Dental Equipment & Supplies,import,18.703605038097685,0.22156079701351714
339115 Ophthalmic Goods,export,19.4429310286722,0.1213675230730944
339115 Ophthalmic Goods,import,20.023925879070205,0.15803964997147052
339116 Dental Laboratories Products,export,17.79284534264554,0.2617879904980426
339116 Dental Laboratories Products,import,17.595504448788216,0.2853749914169832
3399 Miscellaneous Manufactured Commodities,export,22.01217422615206,0.23708216826253128
3399 Miscellaneous Manufactured Commodities,import,22.73640061205044,0.25174453711262196
33991 Jewelry & Silverware,export,21.604247263389542,0.32684179186911605
33991 Jewelry & Silverware,import,21.869268642476815,0.3053265361343255
339910 Jewelry & Silverware,export,21.604247263389542,0.32684179186911605
339910 Jewelry & Silverware,import,21.869268642476815,0.3053265361343255
33992 Sporting & Athletic Goods,export,19.182522959847574,0.13101410796746665
33992 Sporting & Athletic Goods,import,20.473769678941967,0.2424037294728224
339920 Sporting & Athletic Goods,export,19.182522959847574,0.13101410796746665
339920 Sporting & Athletic Goods,import,20.473769678941967,0.2424037294728224
"33993 Dolls, Toys & Games",export,19.255823208906193,0.27453271430931375
"33993 Dolls, Toys & Games",import,21.30867111884403,0.4506377807471634
"339930 Dolls, Toys, And Games",export,19.255823208906193,0.27453271430931375
"339930 Dolls, Toys, And Games",import,21.30867111884403,0.4506377807471634
33994 Office Supplies (except Paper),export,17.866816971900413,0.16237711699887256
33994 Office Supplies (except Paper),import,18.980529313904686,0.1716246759668065
339940 Office Supplies (except Paper),export,17.866816971900413,0.16237711699887256
339940 Office Supplies (except Paper),import,18.980529313904686,0.1716246759668065
33995 Signs,export,16.15767269685789,0.16861392175919673
33995 Signs,import,16.99876592445426,0.13937860470573085
339950 Signs,export,16.15767269685789,0.16861392175919673
339950 Signs,import,16.99876592445426,0.13937860470573085
33999 Other Manufactured Commodities,export,20.317104557765138,0.13123340182947554
33999 Other Manufactured Commodities,import,21.070160754967414,0.2716113368616944
"339991 Gaskets, Packing & Sealing Devices",export,19.56777810741289,0.16025987252612006
"339991 Gaskets, Packing & Sealing Devices",import,19.46009951828051,0.13770968450125134
339992 Musical Instruments,export,18.01827759955204,0.15932414294335248
339992 Musical Instruments,import,18.589900486593265,0.18916830430294973
"339993 Fasteners, Buttons, Needles & Pins",export,16.82454379318617,0.16100207823487278
"339993 Fasteners, Buttons, Needles & Pins",import,16.813322485776784,0.11818665311172395
"339994 Brooms, Brushs & Mops",export,17.49059140482167,0.14137181803677687
"339994 Brooms, Brushs & Mops",import,18.85891194700429,0.1430240994471276
"339999 Miscellaneous Manufactured Commodities, Nesoi",export,19.20740628416064,0.2174827192591715
"339999 Miscellaneous Manufactured Commodities, Nesoi",import,20.507776879571036,0.39299345563136684
910 Waste And Scrap,export,21.316182736520457,0.23408940392296176
910 Waste And Scrap,import,20.149307509712237,0.26445157636998157
9100 Waste And Scrap,export,21.316182736520457,0.23408940392296176
9100 Waste And Scrap,import,20.149307509712237,0.26445157636998157
91000 Waste And Scrap,export,21.316182736520457,0.23408940392296176
91000 Waste And Scrap,import,20.149307509712237,0.26445157636998157
910000 Waste And Scrap,export,21.316182736520457,0.23408940392296176
910000 Waste And Scrap,import,20.149307509712237,0.26445157636998157
930 Used Or Second-hand Merchandise,export,21.221992102881682,0.24352250047766794
930 Used Or Second-hand Merchandise,import,20.681656462858165,0.44759316954329875
9300 Used Or Second-hand Merchandise,export,21.221992102881682,0.24352250047766794
9300 Used Or Second-hand Merchandise,import,20.681656462858165,0.44759316954329875
93000 Used Or Second-hand Merchandise,export,21.221992102881682,0.24352250047766794
93000 Used Or Second-hand Merchandise,import,20.681656462858165,0.44759316954329875
930000 Used Or Second-hand Merchandise,export,21.221992102881682,0.24352250047766794
930000 Used Or Second-hand Merchandise,import,20.681656462858165,0.44759316954329875
980 Goods Returned (exports For Canada Only),export,15.853494828569723,0.37161208336183477
980 Goods Returned (exports For Canada Only),import,22.636535605092114,0.1755557830821935
9800 Goods Returned (exports For Canada Only),export,15.853494828569723,0.37161208336183477
9800 Goods Returned (exports For Canada Only),import,22.636535605092114,0.1755557830821935
98000 Goods Returned (exports For Canada Only),export,15.853494828569723,0.37161208336183477
98000 Goods Returned (exports For Canada Only),import,22.636535605092114,0.1755557830821935
980000 Goods Returned (exports For Canada Only),export,15.853494828569723,0.37161208336183477
980000 Goods Returned (exports For Canada Only),import,22.636535605092114,0.1755557830821935
990 Other Special Classification Provisions,export,22.10424635111802,0.18313969556957607
990 Other Special Classification Provisions,import,21.396532603019264,0.14954819007411568
9900 Other Special Classification Provisions,export,22.10424635111802,0.18313969556957607
9900 Other Special Classification Provisions,import,21.396532603019264,0.14954819007411568
99000 Other Special Classification Provisions,export,22.10424635111802,0.18313969556957607
99000 Other Special Classification Provisions,import,21.396532603019264,0.14954819007411568
990000 Other Special Classification Provisions,export,22.10424635111802,0.18313969556957607
990000 Other Special Classification Provisions,import,21.396532603019264,0.14954819007411568
All Commodities,export,25.652777374683062,0.14487348360612903
All Commodities,import,26.085504156584584,0.1475492540786802
